data,tipo_ocorrencia,bairro,descricao,gravidade,chuva_mm,temperatura_c,umidade_percent
2023-11-23,incêndio urbano,Sé,"Incêndio urbano no bairro Sé, mobilizando equipes para conter as chamas em área residencial.",moderada,91.8,32.9,38.3
2024-09-19,risco estrutural,Ipiranga,"Avaliação de risco estrutural em imóvel no bairro Ipiranga, com possibilidade de colapso parcial.",leve,50.2,20.4,95.0
2024-07-09,incêndio urbano,Pinheiros,"Incêndio urbano no bairro Pinheiros, mobilizando equipes para conter as chamas em área residencial.",alta,17.7,35.4,31.7
2024-09-09,deslizamento,Vila Madalena,"Deslizamento de encosta registrado no bairro Vila Madalena, afetando moradias e bloqueando vias locais.",alta,75.2,27.0,94.9
2024-06-19,risco estrutural,Pinheiros,"Avaliação de risco estrutural em imóvel no bairro Pinheiros, com possibilidade de colapso parcial.",moderada,51.3,20.6,86.7
2023-12-13,incêndio urbano,Jardins,"Incêndio urbano no bairro Jardins, mobilizando equipes para conter as chamas em área residencial.",moderada,113.6,36.3,32.8
2024-09-08,risco estrutural,Jardins,"Avaliação de risco estrutural em imóvel no bairro Jardins, com possibilidade de colapso parcial.",moderada,55.0,30.9,60.5
2024-07-23,vendaval,Casa Verde,"Vendaval atingiu o bairro Casa Verde, derrubando estruturas leves e causando falta de energia na região.",moderada,2.2,19.2,83.3
2023-03-12,vendaval,Tremembé,"Vendaval atingiu o bairro Tremembé, derrubando estruturas leves e causando falta de energia na região.",alta,76.1,26.5,67.5
2022-04-06,incêndio urbano,Sé,"Incêndio urbano no bairro Sé, mobilizando equipes para conter as chamas em área residencial.",moderada,42.4,33.9,36.1
2023-06-24,vendaval,Tremembé,"Vendaval atingiu o bairro Tremembé, derrubando estruturas leves e causando falta de energia na região.",leve,14.6,22.3,79.9
2022-07-14,árvore caída,Sé,"Queda de árvore no bairro Sé, obstruindo parcialmente a via e oferecendo risco à população.",leve,17.8,18.9,91.2
2023-03-24,vendaval,Bela Vista,"Vendaval atingiu o bairro Bela Vista, derrubando estruturas leves e causando falta de energia na região.",leve,31.1,27.2,75.6
2024-10-22,alagamento,Vila Mariana,"Alagamento em via pública no bairro Vila Mariana, causando transtornos no trânsito e riscos aos pedestres.",alta,110.4,20.4,93.1
2024-01-06,alagamento,Jardins,"Alagamento em via pública no bairro Jardins, causando transtornos no trânsito e riscos aos pedestres.",leve,79.6,28.1,83.2
2024-05-24,árvore caída,Tatuapé,"Queda de árvore no bairro Tatuapé, obstruindo parcialmente a via e oferecendo risco à população.",alta,36.1,20.0,84.3
2024-04-01,alagamento,Jaçanã,"Alagamento em via pública no bairro Jaçanã, causando transtornos no trânsito e riscos aos pedestres.",alta,46.0,20.5,94.8
2024-06-21,risco estrutural,São Mateus,"Avaliação de risco estrutural em imóvel no bairro São Mateus, com possibilidade de colapso parcial.",moderada,27.1,18.8,91.8
2024-05-08,deslizamento,Lapa,"Deslizamento de encosta registrado no bairro Lapa, afetando moradias e bloqueando vias locais.",alta,54.7,18.4,92.3
2023-05-12,alagamento,Butantã,"Alagamento em via pública no bairro Butantã, causando transtornos no trânsito e riscos aos pedestres.",moderada,95.3,20.8,83.0
2022-05-22,deslizamento,Vila Prudente,"Deslizamento de encosta registrado no bairro Vila Prudente, afetando moradias e bloqueando vias locais.",leve,54.8,21.1,83.5
2022-06-27,incêndio urbano,Vila Mariana,"Incêndio urbano no bairro Vila Mariana, mobilizando equipes para conter as chamas em área residencial.",alta,16.8,37.4,33.1
2022-12-26,vendaval,Freguesia do Ó,"Vendaval atingiu o bairro Freguesia do Ó, derrubando estruturas leves e causando falta de energia na região.",moderada,89.4,27.8,62.8
2024-10-12,deslizamento,Campo Limpo,"Deslizamento de encosta registrado no bairro Campo Limpo, afetando moradias e bloqueando vias locais.",leve,115.3,28.6,80.7
2024-07-26,vendaval,Vila Madalena,"Vendaval atingiu o bairro Vila Madalena, derrubando estruturas leves e causando falta de energia na região.",leve,-0.6,25.2,67.8
2024-11-26,risco estrutural,Vila Mariana,"Avaliação de risco estrutural em imóvel no bairro Vila Mariana, com possibilidade de colapso parcial.",alta,26.7,26.8,73.2
2022-02-07,árvore caída,Butantã,"Queda de árvore no bairro Butantã, obstruindo parcialmente a via e oferecendo risco à população.",leve,56.3,23.4,68.3
2022-01-02,alagamento,M'Boi Mirim,"Alagamento em via pública no bairro M'Boi Mirim, causando transtornos no trânsito e riscos aos pedestres.",moderada,105.2,36.2,86.1
2024-09-05,alagamento,Butantã,"Alagamento em via pública no bairro Butantã, causando transtornos no trânsito e riscos aos pedestres.",moderada,99.5,27.4,94.8
2022-05-21,risco estrutural,Ermelino Matarazzo,"Avaliação de risco estrutural em imóvel no bairro Ermelino Matarazzo, com possibilidade de colapso parcial.",moderada,61.1,17.3,89.5
2023-08-22,árvore caída,Vila Mariana,"Queda de árvore no bairro Vila Mariana, obstruindo parcialmente a via e oferecendo risco à população.",leve,41.6,24.1,74.0
2024-09-04,árvore caída,Ipiranga,"Queda de árvore no bairro Ipiranga, obstruindo parcialmente a via e oferecendo risco à população.",moderada,44.9,28.0,71.4
2024-02-06,vendaval,Liberdade,"Vendaval atingiu o bairro Liberdade, derrubando estruturas leves e causando falta de energia na região.",leve,59.9,17.9,91.2
2024-05-11,incêndio urbano,M'Boi Mirim,"Incêndio urbano no bairro M'Boi Mirim, mobilizando equipes para conter as chamas em área residencial.",moderada,37.6,37.5,26.9
2023-05-02,alagamento,Mooca,"Alagamento em via pública no bairro Mooca, causando transtornos no trânsito e riscos aos pedestres.",moderada,97.8,20.3,94.4
2022-07-07,deslizamento,Cidade Tiradentes,"Deslizamento de encosta registrado no bairro Cidade Tiradentes, afetando moradias e bloqueando vias locais.",alta,59.7,18.4,83.5
2024-02-06,deslizamento,Parelheiros,"Deslizamento de encosta registrado no bairro Parelheiros, afetando moradias e bloqueando vias locais.",leve,93.0,25.5,91.5
2023-09-15,incêndio urbano,Tremembé,"Incêndio urbano no bairro Tremembé, mobilizando equipes para conter as chamas em área residencial.",alta,22.1,34.8,36.4
2024-09-11,incêndio urbano,Jardins,"Incêndio urbano no bairro Jardins, mobilizando equipes para conter as chamas em área residencial.",leve,44.4,34.3,30.1
2023-09-28,deslizamento,Parelheiros,"Deslizamento de encosta registrado no bairro Parelheiros, afetando moradias e bloqueando vias locais.",moderada,93.7,24.4,89.6
2022-07-11,deslizamento,Pinheiros,"Deslizamento de encosta registrado no bairro Pinheiros, afetando moradias e bloqueando vias locais.",leve,105.8,13.9,84.9
2022-04-28,vendaval,Sé,"Vendaval atingiu o bairro Sé, derrubando estruturas leves e causando falta de energia na região.",moderada,34.0,26.1,77.9
2022-01-23,risco estrutural,Tatuapé,"Avaliação de risco estrutural em imóvel no bairro Tatuapé, com possibilidade de colapso parcial.",alta,46.4,26.7,69.0
2024-03-11,vendaval,Vila Madalena,"Vendaval atingiu o bairro Vila Madalena, derrubando estruturas leves e causando falta de energia na região.",moderada,35.4,28.2,70.3
2024-08-04,risco estrutural,Freguesia do Ó,"Avaliação de risco estrutural em imóvel no bairro Freguesia do Ó, com possibilidade de colapso parcial.",alta,41.9,17.4,89.1
2023-02-10,vendaval,São Mateus,"Vendaval atingiu o bairro São Mateus, derrubando estruturas leves e causando falta de energia na região.",moderada,71.7,25.3,75.0
2024-08-11,alagamento,Jaçanã,"Alagamento em via pública no bairro Jaçanã, causando transtornos no trânsito e riscos aos pedestres.",moderada,52.9,23.4,84.5
2023-03-26,incêndio urbano,Capão Redondo,"Incêndio urbano no bairro Capão Redondo, mobilizando equipes para conter as chamas em área residencial.",moderada,70.8,37.1,39.8
2023-12-08,risco estrutural,Casa Verde,"Avaliação de risco estrutural em imóvel no bairro Casa Verde, com possibilidade de colapso parcial.",moderada,79.9,23.2,79.5
2023-09-09,deslizamento,Jaçanã,"Deslizamento de encosta registrado no bairro Jaçanã, afetando moradias e bloqueando vias locais.",leve,65.2,22.2,86.0
2024-11-11,vendaval,Campo Limpo,"Vendaval atingiu o bairro Campo Limpo, derrubando estruturas leves e causando falta de energia na região.",moderada,49.4,28.2,70.0
2023-07-14,alagamento,Parelheiros,"Alagamento em via pública no bairro Parelheiros, causando transtornos no trânsito e riscos aos pedestres.",leve,98.9,24.8,80.1
2024-09-04,deslizamento,Bela Vista,"Deslizamento de encosta registrado no bairro Bela Vista, afetando moradias e bloqueando vias locais.",leve,95.0,18.9,88.9
2022-08-19,árvore caída,Pinheiros,"Queda de árvore no bairro Pinheiros, obstruindo parcialmente a via e oferecendo risco à população.",alta,30.9,26.4,84.9
2024-07-26,risco estrutural,Capão Redondo,"Avaliação de risco estrutural em imóvel no bairro Capão Redondo, com possibilidade de colapso parcial.",moderada,24.1,24.0,79.2
2022-04-28,alagamento,M'Boi Mirim,"Alagamento em via pública no bairro M'Boi Mirim, causando transtornos no trânsito e riscos aos pedestres.",crítica,118.0,25.3,91.9
2023-10-14,alagamento,M'Boi Mirim,"Alagamento em via pública no bairro M'Boi Mirim, causando transtornos no trânsito e riscos aos pedestres.",leve,72.1,24.2,87.4
2024-06-05,alagamento,Freguesia do Ó,"Alagamento em via pública no bairro Freguesia do Ó, causando transtornos no trânsito e riscos aos pedestres.",alta,92.9,21.1,89.0
2024-06-30,vendaval,Capão Redondo,"Vendaval atingiu o bairro Capão Redondo, derrubando estruturas leves e causando falta de energia na região.",leve,43.5,21.7,70.7
2024-03-30,alagamento,Brasilândia,"Alagamento em via pública no bairro Brasilândia, causando transtornos no trânsito e riscos aos pedestres.",moderada,109.6,26.1,80.3
2023-01-31,risco estrutural,Sé,"Avaliação de risco estrutural em imóvel no bairro Sé, com possibilidade de colapso parcial.",moderada,86.5,25.2,72.3
2023-12-28,árvore caída,Vila Mariana,"Queda de árvore no bairro Vila Mariana, obstruindo parcialmente a via e oferecendo risco à população.",moderada,61.2,28.6,67.7
2023-08-30,risco estrutural,Vila Prudente,"Avaliação de risco estrutural em imóvel no bairro Vila Prudente, com possibilidade de colapso parcial.",alta,11.5,24.8,74.5
2024-11-08,deslizamento,Capão Redondo,"Deslizamento de encosta registrado no bairro Capão Redondo, afetando moradias e bloqueando vias locais.",moderada,110.7,30.2,83.5
2024-11-02,vendaval,Santo Amaro,"Vendaval atingiu o bairro Santo Amaro, derrubando estruturas leves e causando falta de energia na região.",crítica,43.3,22.6,73.2
2023-08-26,alagamento,Santo Amaro,"Alagamento em via pública no bairro Santo Amaro, causando transtornos no trânsito e riscos aos pedestres.",moderada,95.4,20.2,94.6
2023-04-20,vendaval,Vila Madalena,"Vendaval atingiu o bairro Vila Madalena, derrubando estruturas leves e causando falta de energia na região.",alta,25.1,21.7,84.2
2024-11-20,incêndio urbano,M'Boi Mirim,"Incêndio urbano no bairro M'Boi Mirim, mobilizando equipes para conter as chamas em área residencial.",alta,55.3,33.0,36.1
2022-06-01,árvore caída,Perdizes,"Queda de árvore no bairro Perdizes, obstruindo parcialmente a via e oferecendo risco à população.",moderada,11.4,23.4,77.4
2022-11-04,risco estrutural,Penha,"Avaliação de risco estrutural em imóvel no bairro Penha, com possibilidade de colapso parcial.",alta,51.5,22.4,85.2
2024-01-30,alagamento,Vila Prudente,"Alagamento em via pública no bairro Vila Prudente, causando transtornos no trânsito e riscos aos pedestres.",moderada,64.7,31.1,91.0
2023-02-20,deslizamento,Tremembé,"Deslizamento de encosta registrado no bairro Tremembé, afetando moradias e bloqueando vias locais.",crítica,99.3,24.5,90.1
2023-03-23,risco estrutural,Santana,"Avaliação de risco estrutural em imóvel no bairro Santana, com possibilidade de colapso parcial.",leve,76.3,29.5,57.2
2024-01-14,risco estrutural,Perdizes,"Avaliação de risco estrutural em imóvel no bairro Perdizes, com possibilidade de colapso parcial.",leve,75.6,25.4,75.6
2022-01-10,incêndio urbano,Vila Madalena,"Incêndio urbano no bairro Vila Madalena, mobilizando equipes para conter as chamas em área residencial.",leve,24.6,34.7,25.7
2022-11-24,deslizamento,Santo Amaro,"Deslizamento de encosta registrado no bairro Santo Amaro, afetando moradias e bloqueando vias locais.",moderada,104.9,37.0,81.8
2024-10-14,incêndio urbano,Cidade Tiradentes,"Incêndio urbano no bairro Cidade Tiradentes, mobilizando equipes para conter as chamas em área residencial.",leve,79.6,37.8,25.1
2022-11-29,árvore caída,Parelheiros,"Queda de árvore no bairro Parelheiros, obstruindo parcialmente a via e oferecendo risco à população.",alta,56.7,23.7,72.8
2023-03-12,árvore caída,Cidade Tiradentes,"Queda de árvore no bairro Cidade Tiradentes, obstruindo parcialmente a via e oferecendo risco à população.",alta,8.9,21.7,76.9
2024-01-29,árvore caída,Sé,"Queda de árvore no bairro Sé, obstruindo parcialmente a via e oferecendo risco à população.",alta,75.9,27.5,78.8
2023-05-12,risco estrutural,Vila Prudente,"Avaliação de risco estrutural em imóvel no bairro Vila Prudente, com possibilidade de colapso parcial.",crítica,32.5,27.2,70.4
2023-03-26,risco estrutural,M'Boi Mirim,"Avaliação de risco estrutural em imóvel no bairro M'Boi Mirim, com possibilidade de colapso parcial.",crítica,98.0,21.6,81.1
2023-11-17,árvore caída,Casa Verde,"Queda de árvore no bairro Casa Verde, obstruindo parcialmente a via e oferecendo risco à população.",moderada,49.2,23.3,75.2
2022-01-11,incêndio urbano,Parelheiros,"Incêndio urbano no bairro Parelheiros, mobilizando equipes para conter as chamas em área residencial.",alta,40.1,33.1,38.6
2023-06-05,vendaval,Tatuapé,"Vendaval atingiu o bairro Tatuapé, derrubando estruturas leves e causando falta de energia na região.",leve,29.4,18.4,88.9
2024-10-07,deslizamento,Casa Verde,"Deslizamento de encosta registrado no bairro Casa Verde, afetando moradias e bloqueando vias locais.",leve,84.1,18.9,93.6
2022-02-23,incêndio urbano,Cidade Tiradentes,"Incêndio urbano no bairro Cidade Tiradentes, mobilizando equipes para conter as chamas em área residencial.",leve,71.8,30.1,31.6
2023-04-27,incêndio urbano,Sé,"Incêndio urbano no bairro Sé, mobilizando equipes para conter as chamas em área residencial.",leve,33.4,35.1,34.1
2022-09-05,incêndio urbano,Capão Redondo,"Incêndio urbano no bairro Capão Redondo, mobilizando equipes para conter as chamas em área residencial.",leve,27.4,36.7,39.0
2024-05-19,vendaval,Liberdade,"Vendaval atingiu o bairro Liberdade, derrubando estruturas leves e causando falta de energia na região.",leve,59.1,24.5,72.9
2024-09-16,incêndio urbano,Lapa,"Incêndio urbano no bairro Lapa, mobilizando equipes para conter as chamas em área residencial.",alta,31.8,33.4,37.0
2023-08-13,árvore caída,Bela Vista,"Queda de árvore no bairro Bela Vista, obstruindo parcialmente a via e oferecendo risco à população.",alta,11.1,23.1,76.0
2023-07-04,árvore caída,Liberdade,"Queda de árvore no bairro Liberdade, obstruindo parcialmente a via e oferecendo risco à população.",leve,8.8,22.3,73.5
2024-03-22,árvore caída,Pinheiros,"Queda de árvore no bairro Pinheiros, obstruindo parcialmente a via e oferecendo risco à população.",moderada,92.9,26.0,74.8
2022-07-29,árvore caída,Freguesia do Ó,"Queda de árvore no bairro Freguesia do Ó, obstruindo parcialmente a via e oferecendo risco à população.",leve,21.7,22.0,79.3
2024-09-03,alagamento,Santo Amaro,"Alagamento em via pública no bairro Santo Amaro, causando transtornos no trânsito e riscos aos pedestres.",leve,65.3,29.4,87.8
2024-01-19,árvore caída,Brasilândia,"Queda de árvore no bairro Brasilândia, obstruindo parcialmente a via e oferecendo risco à população.",leve,55.1,28.3,67.7
2023-07-30,deslizamento,Penha,"Deslizamento de encosta registrado no bairro Penha, afetando moradias e bloqueando vias locais.",leve,51.3,18.1,92.1
2023-03-28,vendaval,Jaçanã,"Vendaval atingiu o bairro Jaçanã, derrubando estruturas leves e causando falta de energia na região.",leve,76.2,11.9,95.0
